DATA COMPETÊNCIA,DATA CAIXA,DESCRIÇÃO,VALOR,CONTA,POTE,CATEGORIA,SUBCATEGORIA,OBSERVAÇÃO,PARCELAS,N PARCELA,NATUREZA,AUTOMÁTICO
2025-02-24,2025-02-24,PIX TRANSF DANIEL 22/02,-160.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2024-09-04,2025-02-17,Mercadolivre*crmul01/10,-159.0,CC ITAU BLACK,Investimentos,RA Mall,,,10,6,FIXO,NÃO
2025-01-13,2025-02-17,Ms Printsolutions,-159.8,CC ITAU BLACK,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2025-03-07,2025-03-17,GREENN**BRIGHTCON01/02,-156.45,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,2,1,VARIÁVEL,NÃO
2025-01-15,2025-02-17,Solucoe*churrascaria N,-156.0,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2025-01-30,2025-03-17,CROMIA ACRILICO 02/03,-156.0,CC ITAU BLACK,Investimentos,RA Imóveis,,,3,2,VARIÁVEL,NÃO
2024-11-18,2025-02-17,Proprietarios Zap+01/03,-139.98,CC ITAU BLACK,Investimentos,RA Imóveis,,,3,3,VARIÁVEL,NÃO
2025-01-30,2025-02-17,Cromia Acrilico 01/03,-156.0,CC ITAU BLACK,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-26,2025-02-17,Mix Da Praia,-151.0,CC ITAU BLACK,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-24,2025-02-17,Postos 1002,-150.0,CC ITAU BLACK,Despesas Básicas,Transporte,Combustível,,1,1,VARIÁVEL,NÃO
2025-02-28,2025-02-28,PIX TRANSF BRENNAN28/02,-150.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-25,2025-02-25,PIX TRANSF CARLOS 25/02,-150.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-26,2025-02-26,DA VIVO - RN 3114043185,-145.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-28,2025-01-28,DA VIVO - RN 3114043185,-145.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-03-04,2025-03-17,PlimPizzasEMassas,-144.87,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-23,2025-03-17,MariaDasGracasDA,-144.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-22,2025-03-17,NAT 01/03,-143.34,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,3,1,VARIÁVEL,NÃO
2024-08-27,2025-02-17,Ferreira Costa 01/10,-113.99,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,10,6,FIXO,NÃO
2025-02-26,2025-03-17,NEURONHA,-141.6,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2025-02-19,2025-03-17,VEM PRA MESA,-139.13,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-10,2025-01-10,Pagto Cobranca,-133.36,Bradesco,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-10,2025-01-10,Pagto Cobranca Bradesco Seg-resid/outros,-133.36,Bradesco,Despesas Básicas,Seguro,,,1,1,VARIÁVEL,NÃO
2025-01-16,2025-02-17,Enjoy,-132.67,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-07-31,2025-02-17,FERREIRA COS-CT 01/10,-107.22,CC ITAU BLACK,Investimentos,RA Mall,,,10,7,FIXO,NÃO
2025-02-16,2025-03-17,Nau Rn,-130.8,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-28,2025-02-28,PIX QRS PAULO HENRI28/02,-130.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-20,2025-02-20,PIX QRS CRP - CENTR20/02,-130.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2024-07-25,2025-02-17,Ferreira Costa 01/10,-100.0,CC ITAU BLACK,Investimentos,RA Mall,,,10,7,VARIÁVEL,NÃO
2025-01-13,2025-02-17,Beach Park Tef,-128.0,CC ITAU BLACK,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2025-02-18,2025-01-18,Conta Agua,-124.77,Bradesco,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-20,2025-02-17,Marechal,-124.3,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2024-11-27,2025-02-17,Mercadolivre*docel01/12,-97.17,CC ITAU BLACK,Investimentos,RA Mall,,,12,3,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX TRANSF Marcus 22/02,-120.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-14,2025-02-14,PIX TRANSF Fagner 14/02,-120.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-09,2025-01-09,PIX TRANSF RAFAEL 09/01,-120.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-12-28,2025-02-17,Grupo Olx A0232abd01/03,-96.0,CC ITAU BLACK,Investimentos,RA Imóveis,,,3,2,VARIÁVEL,NÃO
2024-06-07,2025-02-17,Refortec Climatiza01/10,-94.0,CC ITAU BLACK,Investimentos,RA Mall,,,10,9,VARIÁVEL,NÃO
2025-01-17,2025-02-17,Restaurante Candidus,-119.0,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2025-01-12,2025-02-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,,,10,1,VARIÁVEL,NÃO
2025-01-12,2025-04-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,3,VARIÁVEL,NÃO
2025-01-12,2025-05-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,4,VARIÁVEL,NÃO
2025-01-12,2025-06-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,5,VARIÁVEL,NÃO
2025-01-12,2025-07-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,6,VARIÁVEL,NÃO
2025-01-12,2025-08-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,7,VARIÁVEL,NÃO
2025-01-12,2025-09-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,8,VARIÁVEL,NÃO
2025-01-12,2025-10-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,9,VARIÁVEL,NÃO
2025-01-12,2025-11-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,10,10,VARIÁVEL,NÃO
2025-01-12,2025-03-17,Ingresso Ecommerce01/10,-110.0,CC ITAU BLACK,Despesas Básicas,Férias,,,10,2,VARIÁVEL,NÃO
2025-01-03,2025-01-03,IOF,-108.38,ITAÚ,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-09-10,2025-02-17,Ferreira Cos-ct 01/10,-89.88,CC ITAU BLACK,Investimentos,RA Mall,,,10,5,FIXO,NÃO
2024-08-23,2025-02-17,Ferreiracostacom 01/10,-79.99,CC ITAU BLACK,Investimentos,RA Mall,,,10,6,FIXO,NÃO
2025-01-17,2025-01-17,PIX TRANSF J J RAC17/01,-106.0,ITAÚ,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-03-05,2025-03-17,HSH NATAL,-105.68,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2024-12-26,2025-02-17,Ferreira Costa 01/10,-74.27,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,10,2,VARIÁVEL,NÃO
2025-01-15,2025-02-17,Baciodilatte-lj0111,-101.85,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2025-01-23,2025-01-23,Transfe Pix,-100.0,Bradesco,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-27,2025-02-17,Postopirangi,-100.0,CC ITAU BLACK,Despesas Básicas,Transporte,Combustível,,1,1,VARIÁVEL,NÃO
2025-01-20,2025-02-17,Posto Salgado Filho,-100.0,CC ITAU BLACK,Despesas Básicas,Transporte,Combustível,,1,1,VARIÁVEL,NÃO
2025-01-02,2025-01-17,Vilela 06,-100.0,CC ITAU BLACK,Despesas Básicas,Transporte,,,1,1,VARIÁVEL,NÃO
2025-02-14,2025-02-14,PIX TRANSF DANIEL 14/02,-100.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-05,2025-02-05,PIX TRANSF ASSOCIA05/02,-100.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-02,2025-01-02,PIX TRANSF Fabian 01/01,-100.0,ITAÚ,Investimentos,RA Mall,,,1,1,VARIÁVEL,NÃO
2025-03-05,2025-03-17,NAPOLES COMERCIO D 01/02,-99.98,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,2,1,VARIÁVEL,NÃO
2025-01-30,2025-02-17,Botoesthetic Natal01/12,-99.9,CC ITAU BLACK,Despesas Básicas,Cuidado Pessoal,,,1,1,VARIÁVEL,NÃO
2025-01-30,2025-03-17,BOTOESTHETICNATAL02/12,-99.9,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,12,2,VARIÁVEL,NÃO
2025-02-08,2025-02-17,Nordestao Cid Jardim,-99.8,CC ITAU BLACK,Despesas Básicas,Alimentação,Mercado,,1,1,VARIÁVEL,NÃO
2025-01-26,2025-02-17,Leciocarlos,-98.0,CC ITAU BLACK,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-03-01,2025-03-17,ACAI NORONHA,-95.11,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2024-09-24,2025-02-17,Ferreira Cos-ct 01/05,-59.8,CC ITAU BLACK,Investimentos,RA Mall,,,5,5,FIXO,NÃO
2025-01-10,2025-01-10,PIX TRANSF RAFAEL 10/01,-95.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-08-30,2025-02-17,Mercadolivre*takes05/10,-58.9,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,10,6,VARIÁVEL,NÃO
2025-02-13,2025-03-17,Cappta *restaurante Pi,-91.66,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-25,2025-03-17,PriscilaSantanaDe,-90.0,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2025-01-14,2025-01-14,PIX TRANSF Jeane L14/01,-90.0,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-22,2025-02-17,Ifood *ifd*supermerc,-88.13,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2025-02-13,2025-03-17,Anuidade Diferenci01/12,-88.0,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2024-09-10,2025-02-17,Pague Menos 852 01/05,-53.99,CC ITAU BLACK,Despesas Básicas,Saúde,,,5,5,FIXO,NÃO
2025-01-09,2025-01-17,Cristiano Henrique Mar,-85.8,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2024-03-13,2025-03-17,Md Sinalizac-ct 10/12,-750.0,CC ITAU BLACK,Investimentos,RA Mall,,,12,12,VARIÁVEL,NÃO
2025-02-17,2025-03-17,ROC IMAGENS,-85.0,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2025-02-20,2025-02-20,DEP DINHEIRO ATM,-85.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-07,2025-01-07,PIX TRANSF JULIO H07/01,-85.0,ITAÚ,Despesas Básicas,Férias,Alimentação,,1,1,VARIÁVEL,NÃO
2025-02-26,2025-03-17,POINT DO JUNINHO,-82.5,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-03-07,2025-03-17,NORDESTAO CID JARDIM,-80.67,CC ITAU BLACK,Despesas Básicas,Alimentação,Mercado,,1,1,VARIÁVEL,NÃO
2025-01-07,2025-01-07,PIX TRANSF María A07/01,-80.0,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-04,2025-01-17,Nordestao Cid Jardim,-77.48,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2025-01-21,2025-02-17,Zeh Cozinha,-77.3,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-13,2025-01-13,PIX TRANSF Paulo H11/01,-76.0,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-03-04,2025-03-17,ZIG*ZIG*CARVALHEIRA NA,-75.0,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2025-01-29,2025-02-17,Cappta *restaurante Pi,-74.9,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-17,2025-02-17,PIX TRANSF 50.194.17/02,-74.5,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX QRS Washington 22/02,-70.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-13,2025-02-17,Padaria E Confeitaria,-68.63,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-10-22,2025-02-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,4,FIXO,NÃO
2024-09-24,2025-02-17,Comjol 01/05,-50.15,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,5,5,FIXO,NÃO
2025-02-13,2025-03-17,Pex*pex,-68.27,CC ITAU BLACK,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-28,2025-03-07,MP*WAFFILIAL2,-66.52,CC MPAGO,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2024-07-19,2025-02-17,Comercial Jose Luc01/10,-39.74,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,10,7,VARIÁVEL,NÃO
2025-02-10,2025-03-17,Nordestao Cid Jardim,-65.65,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2025-03-02,2025-03-17,FAVORITO PONTA NEGRA,-65.02,CC ITAU BLACK,Despesas Básicas,Alimentação,Mercado,,1,1,VARIÁVEL,NÃO
2025-02-23,2025-03-17,MP *ACAINACACIMBA,-65.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-03,2025-02-03,JUROS LIMITE DA CONTA,-62.43,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-23,2025-03-17,IFD*RESTAURANTETIOJO,-60.9,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-23,2025-03-17,IFD*RESTAURANTETIOJO,-60.9,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-11,2025-02-17,Mundo Do Smartphone,-60.0,CC ITAU BLACK,Despesas Básicas,Compras Eletrônico,,,1,1,VARIÁVEL,NÃO
2025-02-27,2025-02-27,PIX TRANSF EDSON B27/02,-60.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX QRS ROGERIO GOM23/02,-60.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-19,2025-02-17,Massa Finna Lagoa N.,-59.9,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,Teste,1,1,VARIÁVEL,NÃO
2025-01-09,2025-01-17,Boa Hora Conveniencia,-59.42,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-05,2025-02-17,Convenienciae,-59.12,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-04,2025-01-17,Gelo E Gela,-58.99,CC ITAU BLACK,Despesas Básicas,Alimentação,Mercado,,1,1,VARIÁVEL,NÃO
2025-03-05,2025-03-17,DONA LUCIA COMERCIO DE,-57.9,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-07,2025-01-07,PIX TRANSF J J RAC04/01,-57.0,ITAÚ,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-07,2025-03-06,Anuidade Diferenc 04/12,-56.5,CC Itau Master,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-28,2025-02-17,Camaroes Natal Shoppin,-56.22,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-12,2025-03-17,Pao Petropolis,-56.22,CC ITAU BLACK,Despesas Básicas,Alimentação,Padaria,,1,1,VARIÁVEL,NÃO
2025-02-04,2025-02-04,IOF,-56.22,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-28,2025-03-07,MERCADOLIVRE*LOJADOPINTOR,-55.38,CC MPAGO,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-03-09,2025-03-17,Nadia SUNBALE,-55.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2024-05-16,2025-03-17,R. Almeida Drywall01/10,-700.0,CC ITAU BLACK,Investimentos,RA Mall,,,10,10,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX TRANSF RICARDO23/02,-55.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-16,2025-02-17,Padaria E Confeitaria,-53.98,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-05,2025-01-17,Cappta *restaurante Pi,-53.98,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-22,2025-03-17,PAGUE MENOS 376 01/03,-53.65,CC ITAU BLACK,Despesas Básicas,Descobrir,Descobrir,,3,1,VARIÁVEL,NÃO
2025-02-18,2025-03-17,DUNAS RESTAURANTE,-53.3,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-26,2025-03-17,IzimarioDo,-52.98,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2025-03-01,2025-03-17,MP *TAXIDAILHA,-52.0,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2025-02-15,2025-03-17,Camaroes Natal Shoppin,-51.18,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-22,2025-03-17,DROMEDARIOS FAST FOOD,-50.9,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-15,2025-02-17,Padaria E Confeitaria,-50.79,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-17,2025-02-17,Padaria E Confeitaria,-50.59,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-28,2025-03-17,Point DO JUNINHO,-50.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-03-07,2025-03-17,POSTO JACUTINGA,-50.0,CC ITAU BLACK,Despesas Básicas,Transporte,Combustivel,,1,1,FIXO,NÃO
2025-02-25,2025-02-25,PIX TRANSF Ricardo25/02,-50.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX QRS ALAN GADELH23/02,-50.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-04,2025-02-04,Iof Util Limite,-49.39,Bradesco,Empréstimos,Juros,Conta Corrente,,1,1,VARIÁVEL,NÃO
2025-03-07,2025-03-17,RACHIDS KEBAB 1,-49.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-06,2025-01-17,Barraca Da Rose,-48.3,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-03-04,2025-03-17,Uber* trip,-45.25,CC ITAU BLACK,Despesas Básicas,Transporte,Aplicativo,,1,1,VARIÁVEL,NÃO
2025-01-25,2025-03-05,Azul Linhas Aereas Brasil,-45.0,CC Bradesco,Despesas Básicas,Assinaturas,Descobrir,1,1,1,VARIÁVEL,SIM
2025-01-09,2025-01-17,Tribus Bar,-45.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-27,2025-02-27,PIX TRANSF Rhaldne27/02,-45.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-25,2025-02-25,PIX TRANSF Rhaldne25/02,-45.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-01,2025-02-17,Leandrodo,-43.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-06,2025-01-06,Ted-t Elet Disp,-42.34,Bradesco,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-16,2025-02-05,KI ACAI VAJOTA,-41.69,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2025-02-06,2025-01-06,Vlr.trans.judic,-41.34,Bradesco,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2025-01-13,2025-02-17,Beach Park Tef,-40.0,CC ITAU BLACK,Despesas Básicas,Férias,Ticket e Ingressos,,1,1,VARIÁVEL,NÃO
2025-02-27,2025-02-27,PIX TRANSF Ricardo27/02,-40.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-02,2025-01-17,Churrascaria Dona Bran,-38.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-08,2025-02-17,Ifd*tribo Do Acai Dist,-37.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-09,2025-01-17,Zig*layback Pipa,-37.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-03-01,2025-03-17,IFD*TRIBO DO ACAI DIST,-37.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX QRS Adeilton Jo24/02,-37.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-01-24,2025-02-17,Ifd*tribo Do Acai Dist,-36.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-19,2025-02-17,Ifd*tribo Do Acai Dist,-36.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-05,2025-01-17,Ifd*tribo Do Acai Dist,-36.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-03,2025-01-17,Ifd*tribo Do Acai Dist,-36.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-05,2025-02-17,Fernando H Julio,-35.99,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-09,2025-02-17,Ifd*liberato Bar Rest,-35.9,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-26,2025-02-26,PIX TRANSF Rhaldne26/02,-35.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX TRANSF Rhaldne24/02,-35.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX TRANSF Rhaldne24/02,-35.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX QRS ROGERIO GOM23/02,-35.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX TRANSF Israel 23/02,-35.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-20,2025-02-20,DEP DINHEIRO ATM,-35.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-03,2025-02-03,Enc Lim Credito,-33.47,Bradesco,Empréstimos,Juros,Conta Corrente,,1,1,VARIÁVEL,NÃO
2025-01-29,2025-02-17,Rose Frutas,-33.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-01-28,2025-02-17,Cafe Da Praca,-33.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
2025-02-24,2025-02-24,PIX TRANSF MANOEL 24/02,-32.0,ITAÚ,Descobrir,Descobrir,Descobrir,Teste,1,1,VARIÁVEL,NÃO
2025-02-11,2025-03-17,OPENAI,-30.55,CC ITAU BLACK,Investimentos,Startup,I.A,,1,1,FIXO,NÃO
2025-01-13,2025-02-17,Beach Park Tef,-30.0,CC ITAU BLACK,Despesas Básicas,Férias,Alimentação,,1,1,VARIÁVEL,NÃO
2025-01-09,2025-01-17,Janicleia Epifanio So,-30.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Restaurante,,1,1,VARIÁVEL,NÃO
